dt,winning_bid_max,winning_bid_min,winning_bid_mean,auction_trading_volume,auction_lots_count,all_auctions_lots_count,auction_name,auction_slug
2023-07-01,6817.6,8.9,223.53,271587.9,1215,33595,Australian Whisky Auctions,australian-whisky-auctions
2023-07-01,8166.5,5.2,183.93,880485.2,4787,33595,Catawiki Whisky Auction,catawiki
2023-07-01,2348.3,13.7,222.66,26496.8,119,33595,Celtic Whiskey Auction,celtic-whiskey-auction
2023-07-01,1287.7,0.0,215.6,22853.6,106,33595,European Whisky Auctions,european-whisky-auctions
2023-07-01,4200.0,3.0,182.98,84172.38,460,33595,Highland Whisky Auctions,highland-whisky-auctions
2023-07-01,17500.0,2.5,254.95,289115.81,1134,33595,Just Whisky Auctions,just-whisky
2023-07-01,3400.0,15.0,119.1,49785.0,418,33595,McTear’s Whisky Auction,mctears
2023-07-01,3100.0,2.0,114.62,45388.5,396,33595,Prestige Whisky Auction,prestige-whisky-auction
2023-07-01,40000.0,15.0,301.97,209870.0,695,33595,Rum Auctioneer,rumauctioneer
2023-07-01,170000.0,48.9,3226.97,1210115.0,375,33595,Sotheby's Whisky Auction,sothebys-whisky-auction
2023-07-01,5000.0,20.0,227.6,126319.0,555,33595,Speyside Whisky Auctions,speyside-whisky-auctions
2023-07-01,8100.0,5.0,320.45,770042.77,2403,33595,The Grand Whisky Auction,thegrandwhiskyauction
2023-07-01,6300.0,16.0,222.97,391984.0,1758,33595,The Whisky Shop Auctions,the-whisky-shop-auctions
2023-07-01,28387.5,3.8,232.84,1490643.8,6402,33595,Unicorn Auctions,unicorn-auctions
2023-07-01,17000.0,2.0,155.84,414391.0,2659,33595,Whisky.Auction,whiskyauction
2023-07-01,5968.1,0.9,172.78,1005379.8,5819,33595,WhiskyAuction.com,whiskyauctioncom
2023-07-01,40000.0,15.0,400.3,2764850.0,6907,6907,Whisky Auctioneer,whiskyauctioneer
2023-07-01,1466.6,9.6,84.8,32816.4,387,33595,Whisky Auktion Berlin,whisky-auktion-berlin
2023-07-01,90000.0,2.5,608.44,827480.5,1360,33595,Whisky Bull Auctions,whisky-bull-auctions
2023-07-01,28000.0,20.0,361.93,737970.0,2039,33595,Whisky Hammer,whisky-hammer
2023-07-01,30000.0,8.0,567.79,288435.5,508,33595,Whisky-Online Auctions,whisky-online-auctions
2023-07-01,3800.0,2.5,226.77,192305.0,848,848,WVA Whisky Auctions,wva-whisky-auctions
2023-06-01,11980.3,8.0,236.57,224738.6,950,45412,Australian Whisky Auctions,australian-whisky-auctions
2023-06-01,10307.4,0.0,203.41,809349.4,3979,45412,Catawiki Whisky Auction,catawiki
2023-06-01,2064.1,4.3,192.85,26613.0,138,45412,Celtic Whiskey Auction,celtic-whiskey-auction
2023-06-01,1719.9,25.8,267.57,35854.2,134,45412,European Whisky Auctions,european-whisky-auctions
2023-06-01,4000.0,1.0,135.63,71883.1,530,45412,Highland Whisky Auctions,highland-whisky-auctions
2023-06-01,5592.7,4.3,202.28,269641.9,1333,45412,Irish Whiskey Auctions,irish-whiskey-auctions
2023-06-01,7500.0,2.5,175.64,234650.51,1336,45412,Just Whisky Auctions,just-whisky
2023-06-01,8000.0,2.0,106.61,53731.0,504,45412,Prestige Whisky Auction,prestige-whisky-auction
2023-06-01,8200.0,15.0,200.73,135295.0,674,45412,Rum Auctioneer,rumauctioneer
2023-06-01,23000.0,20.0,235.74,3470530.0,14722,45412,Scotch Whisky Auctions,scotchwhiskyauctions
2023-06-01,58850.9,118.0,1834.63,823750.6,449,45412,Sotheby's Whisky Auction,sothebys-whisky-auction
2023-06-01,10000.0,20.0,157.6,123875.0,786,45412,Speyside Whisky Auctions,speyside-whisky-auctions
2023-06-01,23500.0,5.0,285.79,601584.83,2105,45412,The Grand Whisky Auction,thegrandwhiskyauction
2023-06-01,3700.0,16.0,186.02,345247.0,1856,45412,The Whisky Shop Auctions,the-whisky-shop-auctions
2023-06-01,4174.2,3.9,190.85,894322.7,4686,45412,Unicorn Auctions,unicorn-auctions
2023-06-01,2853.7,36.0,369.41,130400.3,353,45412,Waddington's Whisky Auction,waddingtons-whisky-auction
2023-06-01,8800.0,5.0,233.22,266333.0,1142,45412,Whisky.Auction,whiskyauction
2023-06-01,34855.2,0.9,195.41,1321364.9,6762,45412,WhiskyAuction.com,whiskyauctioncom
2023-06-01,180000.0,15.0,425.55,3071226.0,7217,7217,Whisky Auctioneer,whiskyauctioneer
2023-06-01,685.2,17.1,100.98,20499.8,203,45412,Whisky Auktion Berlin,whisky-auktion-berlin
2023-06-01,40000.0,3.0,645.61,471941.0,731,45412,Whisky Bull Auctions,whisky-bull-auctions
2023-06-01,29500.0,20.0,321.3,655140.0,2039,45412,Whisky Hammer,whisky-hammer
2023-05-01,7396.3,1.1,233.88,154363.2,660,44950,Australian Whisky Auctions,australian-whisky-auctions
2023-05-01,30232.2,150.0,2639.93,583424.6,221,44950,Bonhams Whisky Auction,bonhams
2023-05-01,11398.8,2.6,196.08,1140037.8,5814,44950,Catawiki Whisky Auction,catawiki
2023-05-01,1615.9,4.4,158.4,14730.9,93,44950,Celtic Whiskey Auction,celtic-whiskey-auction
2023-05-01,3780.6,19.1,293.66,44342.1,151,44950,European Whisky Auctions,european-whisky-auctions
2023-05-01,7600.0,2.0,155.73,130657.75,839,44950,Highland Whisky Auctions,highland-whisky-auctions
2023-05-01,18772.5,4.3,208.61,306867.8,1471,44950,Irish Whiskey Auctions,irish-whiskey-auctions
2023-05-01,60000.0,2.5,264.51,390685.5,1477,44950,Just Whisky Auctions,just-whisky
2023-05-01,3800.0,10.0,134.1,55385.0,413,44950,McTear’s Whisky Auction,mctears
2023-05-01,9300.0,2.0,125.64,58674.5,467,44950,Prestige Whisky Auction,prestige-whisky-auction
2023-05-01,19000.0,15.0,184.26,139667.0,758,44950,Rum Auctioneer,rumauctioneer
2023-05-01,36000.0,20.0,261.88,2208670.0,8434,44950,Scotch Whisky Auctions,scotchwhiskyauctions
2023-05-01,150000.0,103.5,5135.25,1653551.3,322,44950,Sotheby's Whisky Auction,sothebys-whisky-auction
2023-05-01,10500.0,20.0,252.1,182519.0,724,44950,Speyside Whisky Auctions,speyside-whisky-auctions
2023-05-01,32000.0,5.0,300.78,705930.28,2347,44950,The Grand Whisky Auction,thegrandwhiskyauction
2023-05-01,12500.0,16.0,204.22,424166.0,2077,44950,The Whisky Shop Auctions,the-whisky-shop-auctions
2023-05-01,16798.2,4.0,262.78,1874177.6,7132,44950,Unicorn Auctions,unicorn-auctions
2023-05-01,19500.0,5.0,303.65,423290.0,1394,44950,Whisky.Auction,whiskyauction
2023-05-01,14488.5,1.8,211.13,1278834.6,6057,44950,WhiskyAuction.com,whiskyauctioncom
2023-05-01,45500.0,15.0,395.66,2862976.0,7236,7236,Whisky Auctioneer,whiskyauctioneer
2023-05-01,25000.0,3.0,430.61,320377.0,744,44950,Whisky Bull Auctions,whisky-bull-auctions
2023-05-01,23000.0,20.0,350.8,947155.0,2700,44950,Whisky Hammer,whisky-hammer
2023-05-01,15500.0,7.0,263.45,172557.0,655,44950,Whisky-Online Auctions,whisky-online-auctions
2023-05-01,18000.0,2.5,307.04,405290.0,661,661,WVA Whisky Auctions,wva-whisky-auctions
2023-04-01,9178.6,3.2,302.18,230868.8,764,37629,Australian Whisky Auctions,australian-whisky-auctions
2023-04-01,14957.8,0.0,192.42,1095848.9,5695,37629,Catawiki Whisky Auction,catawiki
2023-04-01,1340.9,17.9,225.64,35425.9,157,37629,Celtic Whiskey Auction,celtic-whiskey-auction
2023-04-01,4201.6,15.2,304.35,42000.4,138,37629,European Whisky Auctions,european-whisky-auctions
2023-04-01,8700.0,1.0,166.92,120013.76,719,37629,Highland Whisky Auctions,highland-whisky-auctions
2023-04-01,19667.1,4.5,199.26,336741.6,1690,37629,Irish Whiskey Auctions,irish-whiskey-auctions
2023-04-01,22250.0,2.5,242.31,276959.91,1143,37629,Just Whisky Auctions,just-whisky
2023-04-01,4500.0,10.0,211.08,60580.0,287,37629,McTear’s Whisky Auction,mctears
2023-04-01,4050.0,2.0,104.44,31017.5,297,37629,Prestige Whisky Auction,prestige-whisky-auction
2023-04-01,3620.0,15.0,193.33,169359.0,876,37629,Rum Auctioneer,rumauctioneer
2023-04-01,5046279.3,102.6,32738.0,11261873.4,344,37629,Sotheby's Whisky Auction,sothebys-whisky-auction
2023-04-01,18000.0,20.0,358.52,243794.0,680,37629,Speyside Whisky Auctions,speyside-whisky-auctions
2023-04-01,87750.0,5.0,395.21,750506.01,1899,37629,The Grand Whisky Auction,thegrandwhiskyauction
2023-04-01,4000.0,18.0,233.17,328997.0,1411,37629,The Whisky Shop Auctions,the-whisky-shop-auctions
2023-04-01,32135.3,4.0,285.44,2170172.4,7603,37629,Unicorn Auctions,unicorn-auctions
2023-04-01,5600.0,2.0,103.16,391716.0,3797,37629,Whisky.Auction,whiskyauction
2023-04-01,9414.6,0.9,179.79,916196.4,5096,37629,WhiskyAuction.com,whiskyauctioncom
2023-04-01,60000.0,15.0,453.19,3586528.0,7914,7914,Whisky Auctioneer,whiskyauctioneer
2023-04-01,8050.0,5.0,308.24,161517.01,524,37629,Whisky Bull Auctions,whisky-bull-auctions
2023-04-01,40500.0,20.0,394.79,1092390.0,2767,37629,Whisky Hammer,whisky-hammer
2023-04-01,25000.0,5.0,245.54,209202.5,852,37629,Whisky-Online Auctions,whisky-online-auctions
2023-04-01,19200.0,2.5,300.34,267300.0,890,37629,WVA Whisky Auctions,wva-whisky-auctions
2023-03-01,6580.1,10.4,237.31,190556.2,803,51697,Australian Whisky Auctions,australian-whisky-auctions
2023-03-01,7470.1,5.4,194.26,1244804.2,6408,51697,Catawiki Whisky Auction,catawiki
2023-03-01,1939.7,6.2,241.98,33635.6,139,51697,Celtic Whiskey Auction,celtic-whiskey-auction
2023-03-01,2766.9,15.1,286.32,35504.2,124,51697,European Whisky Auctions,european-whisky-auctions
2023-03-01,6000.0,1.0,150.28,107150.49,713,51697,Highland Whisky Auctions,highland-whisky-auctions
2023-03-01,37975.1,4.4,249.29,350249.6,1405,51697,Irish Whiskey Auctions,irish-whiskey-auctions
2023-03-01,8900.0,2.5,172.68,232602.83,1347,51697,Just Whisky Auctions,just-whisky
2023-03-01,3200.0,10.0,164.29,78695.0,479,51697,McTear’s Whisky Auction,mctears
2023-03-01,9000.0,1.0,142.12,59832.5,421,51697,Prestige Whisky Auction,prestige-whisky-auction
2023-03-01,8100.0,15.0,293.94,174603.0,594,51697,Rum Auctioneer,rumauctioneer
2023-03-01,68000.0,20.0,280.17,4207800.0,15019,51697,Scotch Whisky Auctions,scotchwhiskyauctions
2023-03-01,280872.0,81.2,2519.38,1750970.9,695,51697,Sotheby's Whisky Auction,sothebys-whisky-auction
2023-03-01,18100.0,10.0,327.15,237510.0,726,51697,Speyside Whisky Auctions,speyside-whisky-auctions
2023-03-01,36000.0,7.0,364.46,930464.68,2553,51697,The Grand Whisky Auction,thegrandwhiskyauction
2023-03-01,3800.0,16.0,227.1,472135.0,2079,51697,The Whisky Shop Auctions,the-whisky-shop-auctions
2023-03-01,11420.5,4.1,277.48,1525873.9,5499,51697,Unicorn Auctions,unicorn-auctions
2023-03-01,10457.5,30.8,595.27,199416.3,335,51697,Waddington's Whisky Auction,waddingtons-whisky-auction
2023-03-01,20500.0,7.0,252.77,391039.0,1547,51697,Whisky.Auction,whiskyauction
2023-03-01,14942.9,0.9,188.6,1254197.4,6650,51697,WhiskyAuction.com,whiskyauctioncom
2023-03-01,249.7,7.1,71.17,10319.7,145,51697,Whisky Auktion Berlin,whisky-auktion-berlin
2023-03-01,8850.0,5.0,431.23,112982.5,262,51697,Whisky Bull Auctions,whisky-bull-auctions
2023-03-01,90000.0,20.0,502.98,1477265.0,2937,51697,Whisky Hammer,whisky-hammer
2023-03-01,46600.0,5.0,319.62,261131.5,817,51697,Whisky-Online Auctions,whisky-online-auctions
2023-03-01,10000.0,2.5,258.51,236277.5,914,914,WVA Whisky Auctions,wva-whisky-auctions
2023-02-01,11625.9,11.3,232.06,210714.6,908,41735,Australian Whisky Auctions,australian-whisky-auctions
2023-02-01,42311.0,1.8,222.78,1278102.1,5737,41735,Catawiki Whisky Auction,catawiki
2023-02-01,2112.6,24.0,276.83,25744.9,93,41735,Celtic Whiskey Auction,celtic-whiskey-auction
2023-02-01,4137.4,15.0,280.45,32813.2,117,41735,European Whisky Auctions,european-whisky-auctions
2023-02-01,4050.0,0.0,119.16,86628.83,727,41735,Highland Whisky Auctions,highland-whisky-auctions
2023-02-01,37803.6,4.4,239.09,277818.2,1162,41735,Irish Whiskey Auctions,irish-whiskey-auctions
2023-02-01,4500.0,2.5,205.37,203929.21,993,41735,Just Whisky Auctions,just-whisky
2023-02-01,2800.0,1.0,99.88,29765.5,298,41735,Prestige Whisky Auction,prestige-whisky-auction
2023-02-01,20001.0,15.0,213.17,180985.0,849,41735,Rum Auctioneer,rumauctioneer
2023-02-01,20000.0,20.0,292.04,1835185.0,6284,41735,Scotch Whisky Auctions,scotchwhiskyauctions
2023-02-01,165852.8,165.9,3242.75,882028.6,272,41735,Sotheby's Whisky Auction,sothebys-whisky-auction
2023-02-01,8300.0,10.0,246.35,147813.0,600,41735,Speyside Whisky Auctions,speyside-whisky-auctions
2023-02-01,23250.0,5.0,342.66,707941.64,2066,41735,The Grand Whisky Auction,thegrandwhiskyauction
2023-02-01,12000.0,16.0,216.86,367793.0,1696,41735,The Whisky Shop Auctions,the-whisky-shop-auctions
2023-02-01,22894.0,4.1,289.62,1454783.3,5023,41735,Unicorn Auctions,unicorn-auctions
2023-02-01,9600.0,5.0,270.58,321992.0,1190,41735,Whisky.Auction,whiskyauction
2023-02-01,8912.3,0.9,161.81,730885.1,4517,41735,WhiskyAuction.com,whiskyauctioncom
2023-02-01,60000.0,15.0,559.21,3414526.0,6106,41735,Whisky Auctioneer,whiskyauctioneer
2023-02-01,10050.0,5.0,345.1,83860.0,243,41735,Whisky Bull Auctions,whisky-bull-auctions
2023-02-01,41500.0,20.0,358.09,812155.0,2268,41735,Whisky Hammer,whisky-hammer
2023-02-01,15000.0,5.0,298.9,168580.0,564,41735,Whisky-Online Auctions,whisky-online-auctions
2023-02-01,3700.0,2.5,169.94,84632.5,498,498,WVA Whisky Auctions,wva-whisky-auctions
2023-01-01,4854.7,5.8,250.37,217074.6,867,39650,Australian Whisky Auctions,australian-whisky-auctions
2023-01-01,15517.5,5.3,218.02,1212867.5,5563,39650,Catawiki Whisky Auction,catawiki
2023-01-01,2194.1,22.8,248.2,39712.6,160,39650,European Whisky Auctions,european-whisky-auctions
2023-01-01,8700.0,2.5,189.46,312610.62,1650,39650,Just Whisky Auctions,just-whisky
2023-01-01,2500.0,10.0,139.71,19560.0,140,39650,McTear’s Whisky Auction,mctears
2023-01-01,8000.0,1.0,117.2,34574.0,295,39650,Prestige Whisky Auction,prestige-whisky-auction
2023-01-01,6200.0,15.0,170.65,152223.0,892,39650,Rum Auctioneer,rumauctioneer
2023-01-01,12000.0,6.0,249.33,156327.0,627,39650,Speyside Whisky Auctions,speyside-whisky-auctions
2023-01-01,56000.0,6.0,412.83,511904.28,1240,39650,The Grand Whisky Auction,thegrandwhiskyauction
2023-01-01,4000.0,17.0,215.46,178830.0,830,39650,The Whisky Shop Auctions,the-whisky-shop-auctions
2023-01-01,15423.7,4.0,266.0,2179575.7,8194,39650,Unicorn Auctions,unicorn-auctions
2023-01-01,21000.0,2.0,139.81,450063.0,3219,39650,Whisky.Auction,whiskyauction
2023-01-01,11933.9,0.9,161.27,988575.6,6130,39650,WhiskyAuction.com,whiskyauctioncom
2023-01-01,85500.0,15.0,564.41,3221103.0,5707,39650,Whisky Auctioneer,whiskyauctioneer
2023-01-01,498.0,15.0,72.86,8233.4,113,39650,Whisky Auktion Berlin,whisky-auktion-berlin
2023-01-01,11000.0,5.0,527.34,81737.5,155,39650,Whisky Bull Auctions,whisky-bull-auctions
2023-01-01,46250.0,20.0,448.32,956270.0,2133,39650,Whisky Hammer,whisky-hammer
2023-01-01,20300.0,5.0,147.05,133963.5,911,39650,Whisky-Online Auctions,whisky-online-auctions
2023-01-01,29500.0,2.5,261.3,215310.0,824,39650,WVA Whisky Auctions,wva-whisky-auctions
2022-12-01,13000.0,140.0,1502.89,67630.0,45,53794,Bonhams Whisky Auction,bonhams
2022-12-01,14234.4,2.6,184.13,1087289.9,5905,53794,Catawiki Whisky Auction,catawiki
2022-12-01,4402.3,7.9,293.98,37335.4,127,53794,Celtic Whiskey Auction,celtic-whiskey-auction
2022-12-01,4257.1,17.2,289.55,50381.0,174,53794,European Whisky Auctions,european-whisky-auctions
2022-12-01,3300.0,0.0,124.68,81542.78,654,53794,Highland Whisky Auctions,highland-whisky-auctions
2022-12-01,8892.6,4.4,269.06,270675.1,1006,53794,Irish Whiskey Auctions,irish-whiskey-auctions
2022-12-01,4602.0,4.0,190.45,281860.65,1480,53794,Just Whisky Auctions,just-whisky
2022-12-01,4200.0,10.0,276.3,55260.0,200,53794,McTear’s Whisky Auction,mctears
2022-12-01,3450.0,1.0,129.1,41570.5,322,53794,Prestige Whisky Auction,prestige-whisky-auction
2022-12-01,13000.0,15.0,262.6,368426.0,1403,53794,Rum Auctioneer,rumauctioneer
2022-12-01,200000.0,20.0,279.35,3910875.0,14000,53794,Scotch Whisky Auctions,scotchwhiskyauctions
2022-12-01,282467.6,120.0,3644.99,2967017.8,814,53794,Sotheby's Whisky Auction,sothebys-whisky-auction
2022-12-01,24000.0,6.0,304.88,187804.0,616,53794,Speyside Whisky Auctions,speyside-whisky-auctions
2022-12-01,30250.0,5.0,314.23,661767.29,2106,53794,The Grand Whisky Auction,thegrandwhiskyauction
2022-12-01,4200.0,16.0,199.62,262299.0,1314,53794,The Whisky Shop Auctions,the-whisky-shop-auctions
2022-12-01,25409.2,16.6,548.14,893475.5,1630,53794,Unicorn Auctions,unicorn-auctions
2022-12-01,27500.0,5.0,242.16,435639.0,1799,53794,Whisky.Auction,whiskyauction
2022-12-01,15555.4,0.9,192.07,1307993.5,6810,53794,WhiskyAuction.com,whiskyauctioncom
2022-12-01,42000.0,15.0,450.96,4225087.0,9369,53794,Whisky Auctioneer,whiskyauctioneer
2022-12-01,639.2,13.2,80.25,9630.1,120,53794,Whisky Auktion Berlin,whisky-auktion-berlin
2022-12-01,13000.0,5.0,652.09,172803.94,265,53794,Whisky Bull Auctions,whisky-bull-auctions
2022-12-01,12500.0,20.0,513.9,1298122.5,2526,53794,Whisky Hammer,whisky-hammer
2022-12-01,7700.0,2.5,194.8,216030.0,1109,53794,WVA Whisky Auctions,wva-whisky-auctions
2022-11-01,3901.7,0.6,211.74,196920.0,930,55340,Australian Whisky Auctions,australian-whisky-auctions
2022-11-01,65139.0,206.3,3249.37,591385.6,182,55340,Bonhams Whisky Auction,bonhams
2022-11-01,5591.3,4.4,185.15,1115317.1,6024,55340,Catawiki Whisky Auction,catawiki
2022-11-01,2322.5,12.0,168.29,27432.0,163,55340,Celtic Whiskey Auction,celtic-whiskey-auction
2022-11-01,4645.1,14.6,328.77,48329.5,147,55340,European Whisky Auctions,european-whisky-auctions
2022-11-01,11250.0,1.0,114.35,96624.76,845,55340,Highland Whisky Auctions,highland-whisky-auctions
2022-11-01,6279.5,4.3,211.98,337477.8,1592,55340,Irish Whiskey Auctions,irish-whiskey-auctions
2022-11-01,24250.0,2.5,236.48,448135.89,1895,55340,Just Whisky Auctions,just-whisky
2022-11-01,9000.0,20.0,225.93,84045.0,372,55340,McTear’s Whisky Auction,mctears
2022-11-01,15000.0,1.0,115.67,49392.5,427,55340,Prestige Whisky Auction,prestige-whisky-auction
2022-11-01,25000.0,15.0,334.04,381805.0,1143,55340,Rum Auctioneer,rumauctioneer
2022-11-01,80000.0,20.0,299.89,2413800.0,8049,55340,Scotch Whisky Auctions,scotchwhiskyauctions
2022-11-01,95000.0,95000.0,95000.0,95000.0,1,55340,Sotheby's Whisky Auction,sothebys-whisky-auction
2022-11-01,4800.0,6.0,219.72,210929.0,960,55340,Speyside Whisky Auctions,speyside-whisky-auctions
2022-11-01,15000.0,1.0,284.97,897646.52,3150,55340,The Grand Whisky Auction,thegrandwhiskyauction
2022-11-01,4800.0,16.0,223.71,462186.0,2066,55340,The Whisky Shop Auctions,the-whisky-shop-auctions
2022-11-01,11610.9,4.1,241.83,1162981.3,4809,55340,Unicorn Auctions,unicorn-auctions
2022-11-01,4949.3,46.4,415.36,237172.0,571,55340,Waddington's Whisky Auction,waddingtons-whisky-auction
2022-11-01,12000.0,5.0,282.39,296514.0,1050,55340,Whisky.Auction,whiskyauction
2022-11-01,7398.0,0.9,173.86,1066790.9,6136,55340,WhiskyAuction.com,whiskyauctioncom
2022-11-01,26000.0,15.0,422.69,4094596.0,9687,55340,Whisky Auctioneer,whiskyauctioneer
2022-11-01,544.5,12.0,108.14,12544.6,116,55340,Whisky Auktion Berlin,whisky-auktion-berlin
2022-11-01,14900.0,5.0,421.36,99440.0,236,55340,Whisky Bull Auctions,whisky-bull-auctions
2022-11-01,22000.0,20.0,352.01,1362280.0,3870,55340,Whisky Hammer,whisky-hammer
2022-11-01,18100.0,5.0,214.59,197204.0,919,55340,Whisky-Online Auctions,whisky-online-auctions
2022-10-01,4379.7,11.2,287.59,139483.2,485,49660,Australian Whisky Auctions,australian-whisky-auctions
2022-10-01,7978.3,2.6,186.43,1092109.0,5858,49660,Catawiki Whisky Auction,catawiki
2022-10-01,4483.1,7.8,334.03,44760.2,134,49660,Celtic Whiskey Auction,celtic-whiskey-auction
2022-10-01,3965.9,17.2,264.85,41051.7,155,49660,European Whisky Auctions,european-whisky-auctions
2022-10-01,9600.0,0.0,229.22,130425.94,569,49660,Highland Whisky Auctions,highland-whisky-auctions
2022-10-01,20043.7,8.7,204.45,301157.3,1473,49660,Irish Whiskey Auctions,irish-whiskey-auctions
2022-10-01,13250.0,2.5,245.0,287630.5,1174,49660,Just Whisky Auctions,just-whisky
2022-10-01,3250.0,1.0,124.1,50135.0,404,49660,Prestige Whisky Auction,prestige-whisky-auction
2022-10-01,9100.0,15.0,277.82,416458.0,1499,49660,Rum Auctioneer,rumauctioneer
2022-10-01,750000.0,165.4,7917.8,2644544.7,334,49660,Sotheby's Whisky Auction,sothebys-whisky-auction
2022-10-01,11500.0,6.0,428.13,247457.0,578,49660,Speyside Whisky Auctions,speyside-whisky-auctions
2022-10-01,60250.0,5.0,357.6,1854167.53,5185,49660,The Grand Whisky Auction,thegrandwhiskyauction
2022-10-01,4600.0,16.0,223.89,413969.0,1849,49660,The Whisky Shop Auctions,the-whisky-shop-auctions
2022-10-01,44861.2,4.3,300.7,1311371.5,4361,49660,Unicorn Auctions,unicorn-auctions
2022-10-01,21500.0,2.0,135.78,486514.0,3583,49660,Whisky.Auction,whiskyauction
2022-10-01,21335.7,0.9,193.6,1231470.9,6361,49660,WhiskyAuction.com,whiskyauctioncom
2022-10-01,70000.0,15.0,422.28,4405667.0,10433,49660,Whisky Auctioneer,whiskyauctioneer
2022-10-01,562.1,0.9,70.02,11133.6,159,49660,Whisky Auktion Berlin,whisky-auktion-berlin
2022-10-01,4650.0,5.0,211.63,77879.54,368,49660,Whisky Bull Auctions,whisky-bull-auctions
2022-10-01,57500.0,20.0,498.88,1449247.5,2905,49660,Whisky Hammer,whisky-hammer
2022-10-01,13600.0,5.0,303.36,248450.5,819,49660,Whisky-Online Auctions,whisky-online-auctions
2022-10-01,10500.0,2.5,257.06,250375.0,974,49660,WVA Whisky Auctions,wva-whisky-auctions
2022-09-01,12392.4,10.0,351.64,136786.4,389,55429,Australian Whisky Auctions,australian-whisky-auctions
2022-09-01,22000.0,5.0,1667.05,256725.0,154,55429,Bonhams Whisky Auction,bonhams
2022-09-01,4774.0,6.9,197.89,828783.0,4188,55429,Catawiki Whisky Auction,catawiki
2022-09-01,8402.3,26.8,445.74,45465.1,102,55429,Celtic Whiskey Auction,celtic-whiskey-auction
2022-09-01,1406.0,14.8,302.34,45351.4,150,55429,European Whisky Auctions,european-whisky-auctions
2022-09-01,10500.0,4.0,194.57,72767.95,374,55429,Highland Whisky Auctions,highland-whisky-auctions
2022-09-01,6921.4,8.7,211.1,268306.3,1271,55429,Irish Whiskey Auctions,irish-whiskey-auctions
2022-09-01,8600.0,2.5,274.93,244965.29,891,55429,Just Whisky Auctions,just-whisky
2022-09-01,24000.0,10.0,406.83,106590.0,262,55429,McTear’s Whisky Auction,mctears
2022-09-01,6500.0,1.0,143.38,29824.0,208,55429,Prestige Whisky Auction,prestige-whisky-auction
2022-09-01,40000.0,15.0,310.97,294485.0,947,55429,Rum Auctioneer,rumauctioneer
2022-09-01,78000.0,20.0,294.76,4357070.0,14782,55429,Scotch Whisky Auctions,scotchwhiskyauctions
2022-09-01,480000.0,186.1,5808.27,2375581.4,409,55429,Sotheby's Whisky Auction,sothebys-whisky-auction
2022-09-01,20000.0,6.0,478.82,285378.0,596,55429,Speyside Whisky Auctions,speyside-whisky-auctions
2022-09-01,60000.0,5.0,465.44,802424.47,1724,55429,The Grand Whisky Auction,thegrandwhiskyauction
2022-09-01,7400.0,16.0,223.99,338225.0,1510,55429,The Whisky Shop Auctions,the-whisky-shop-auctions
2022-09-01,11807.3,4.4,258.6,822851.7,3182,55429,Unicorn Auctions,unicorn-auctions
2022-09-01,6446.5,54.3,342.02,98501.8,288,55429,Waddington's Whisky Auction,waddingtons-whisky-auction
2022-09-01,11600.0,5.0,319.86,464754.0,1453,55429,Whisky.Auction,whiskyauction
2022-09-01,12545.1,0.9,182.75,1436790.2,7862,55429,WhiskyAuction.com,whiskyauctioncom
2022-09-01,78500.0,15.0,456.99,4217526.0,9229,55429,Whisky Auctioneer,whiskyauctioneer
2022-09-01,23550.0,5.0,322.84,115898.0,359,55429,Whisky Bull Auctions,whisky-bull-auctions
2022-09-01,20100.0,20.0,474.64,1124417.5,2369,55429,Whisky Hammer,whisky-hammer
2022-09-01,8100.0,5.0,336.58,296186.5,880,55429,Whisky-Online Auctions,whisky-online-auctions
2022-09-01,15500.0,2.5,219.16,405452.5,1850,55429,WVA Whisky Auctions,wva-whisky-auctions
2022-08-01,5276.1,11.7,279.31,136864.3,490,40649,Australian Whisky Auctions,australian-whisky-auctions
2022-08-01,7360.7,136.7,1975.76,187697.4,95,40649,Bonhams Whisky Auction,bonhams
2022-08-01,4468.7,7.6,195.02,712988.6,3656,40649,Catawiki Whisky Auction,catawiki
2022-08-01,5175.1,16.1,303.14,39105.6,129,40649,Celtic Whiskey Auction,celtic-whiskey-auction
2022-08-01,7000.0,4.0,152.09,66921.5,440,40649,Highland Whisky Auctions,highland-whisky-auctions
2022-08-01,15050.0,2.5,282.4,340007.39,1204,40649,Just Whisky Auctions,just-whisky
2022-08-01,3300.0,10.0,254.39,73265.0,288,40649,McTear’s Whisky Auction,mctears
2022-08-01,2025.0,1.0,92.64,23808.0,257,40649,Prestige Whisky Auction,prestige-whisky-auction
2022-08-01,9500.0,15.0,312.18,252244.0,808,40649,Rum Auctioneer,rumauctioneer
2022-08-01,52000.0,20.0,325.44,2330185.0,7160,40649,Scotch Whisky Auctions,scotchwhiskyauctions
2022-08-01,14400.0,6.0,355.01,276196.0,778,40649,Speyside Whisky Auctions,speyside-whisky-auctions
2022-08-01,18750.0,3.0,420.86,745334.21,1771,40649,The Grand Whisky Auction,thegrandwhiskyauction
2022-08-01,4800.0,16.0,232.64,388974.0,1672,40649,The Whisky Shop Auctions,the-whisky-shop-auctions
2022-08-01,9785.5,4.1,321.46,863127.0,2685,40649,Unicorn Auctions,unicorn-auctions
2022-08-01,12000.0,5.0,312.27,388154.0,1243,40649,Whisky.Auction,whiskyauction
2022-08-01,8046.3,0.8,176.54,993575.1,5628,40649,WhiskyAuction.com,whiskyauctioncom
